"","iid","id","wave","partner","gender","pid","like","dec","age_diff","samerace","int_corr","income_diff","sat_diff","goal_diff","go_out_diff","imprace","imprelig","attr","sinc","intel","fun","amb","shar"
"3968",39,20,2,1,0,40,7,1,1,0,0.07,17099,0,1,-3,6,4,6,7,9,9,9,8
"3969",39,20,2,10,0,49,6,0,1,0,-0.32,37638,30,1,2,6,4,5,7,7,7,9,1
"3970",39,20,2,11,0,50,7,1,3,0,0.02,-12934,305,0,2,6,4,5,6,8,10,8,7
"3971",39,20,2,12,0,51,1,0,-1,0,-0.46,4812,30,1,1,6,4,3,1,8,1,9,1
"3972",39,20,2,13,0,52,6,1,-3,0,0.01,1485,-98,1,3,6,4,3,9,9,6,9,5
"3973",39,20,2,14,0,53,7,1,4,0,0.72,17099,-28,1,2,6,4,8,7,9,5,5,5
"3974",39,20,2,15,0,54,5,0,4,0,0.54,5150,98,0,3,6,4,4,8,8,5,6,1
"3975",39,20,2,16,0,55,7,0,-1,0,-0.08,14922,0,0,2,6,4,6,7,8,10,7,7
"3976",39,20,2,2,0,41,5,0,6,0,-0.43,1485,-20,1,-1,6,4,3,10,9,6,8,1
"3977",39,20,2,4,0,43,8,1,0,0,-0.23,-12907,49,0,1,6,4,7,9,8,7,6,5
"3978",39,20,2,5,0,44,2,0,0,0,-0.01,37638,-21,1,3,6,4,4,7,7,4,5,1
"3979",39,20,2,6,0,45,5,0,4,0,-0.08,4812,-20,1,1,6,4,4,5,7,1,5,1
"3980",39,20,2,7,0,46,5,0,2,0,-0.17,17099,-91,1,2,6,4,8,6,9,9,6,5
"3981",39,20,2,8,0,47,7,1,6,0,0.12,-12934,30,1,3,6,4,5,5,8,8,5,7
"3982",39,20,2,9,0,48,7,1,-2,0,0.5,17099,-141,1,2,6,4,8,5,6,7,5,5
"3983",390,12,15,1,0,397,6,1,-6,0,0.26,-26673,-30,1,1,1,10,6,10,6,6,6,6
"3984",390,12,15,11,0,407,8,1,-6,0,0.74,42727,-30,2,1,1,10,8,10,10,6,8,5
"3985",390,12,15,13,0,409,6,1,-7,0,0.41,-33268,-30,1,0,1,10,8,10,8,6,8,5
"3986",390,12,15,14,0,410,6,1,-3,0,-0.03,-33268,-70,1,2,1,10,8,6,8,6,6,4
"3987",390,12,15,15,0,411,8,1,4,0,0.39,4659,-224,2,2,1,10,8,8,8,8,8,8
"3988",390,12,15,16,0,412,6,1,-3,0,-0.19,2970,-30,1,1,1,10,6,8,8,6,8,6
"3989",390,12,15,17,0,413,8,1,-4,0,0.17,-20478,-30,1,1,1,10,6,8,8,8,8,8
"3990",390,12,15,18,0,414,6,1,-1,0,-0.03,3070,30,0,2,1,10,6,8,8,6,8,5
"3991",390,12,15,19,0,415,4,1,1,0,0.64,36363,-99,1,1,1,10,4,6,6,6,6,3
"3992",390,12,15,2,0,398,6,1,-1,0,0.36,-33268,-70,1,2,1,10,8,8,8,8,8,8
"3994",390,12,15,5,0,401,6,1,1,0,0.6,2970,-30,1,2,1,10,6,10,10,6,8,5
"3995",390,12,15,6,0,402,6,1,-1,1,0.21,8075,-30,2,1,1,10,6,10,8,6,8,5
"3996",390,12,15,7,0,403,6,1,-8,0,0.19,42727,-30,0,0,1,10,6,10,10,6,8,5
"3997",390,12,15,8,0,404,6,1,-7,0,0.37,2275,-30,1,1,1,10,8,10,10,6,8,4
"3998",391,13,15,1,0,397,3,0,-4,1,0.35,4355,-90,0,-1,1,5,5,9,5,3,6,3
"3999",391,13,15,10,0,406,5,0,-1,0,0.11,4355,350,0,-1,1,5,5,7,6,8,5,3
"4000",391,13,15,11,0,407,6,0,-4,1,0.34,29281,0,1,-1,1,5,6,10,9,7,8,5
"4001",391,13,15,12,0,408,6,0,-4,0,0.09,-6840,30,0,0,1,5,5,5,6,6,9,5
"4002",391,13,15,13,0,409,5,0,-5,1,0.55,-1940,0,0,-2,1,5,8,6,6,7,6,5
"4003",391,13,15,14,0,410,7,1,-1,1,0.08,4355,-40,0,0,1,5,7,9,8,8,6,6
"4004",391,13,15,15,0,411,6,0,6,1,0.11,29281,-194,1,0,1,5,7,8,7,6,7,6
"4005",391,13,15,16,0,412,5,0,-1,1,-0.24,-1940,49,0,-1,1,5,5,5,5,5,5,5
"4006",391,13,15,2,0,398,6,0,1,1,0.26,-1940,-30,0,0,1,5,7,6,6,6,6,4
"4007",391,13,15,3,0,399,5,0,1,1,0.7,-1940,-30,0,-1,1,5,7,6,6,3,5,5
"4008",391,13,15,4,0,400,5,0,-2,1,0.72,-1940,99,-1,-1,1,5,6,5,5,5,5,5
"4009",391,13,15,7,0,403,4,0,-6,1,-0.02,-1940,203,-1,-2,1,5,5,5,5,3,3,3
"4010",391,13,15,8,0,404,7,0,-5,1,0.85,4355,-40,0,-1,1,5,9,8,6,6,6,6
"4011",391,13,15,9,0,405,6,0,2,0,0.17,4355,-270,1,-4,1,5,5,8,7,5,8,3
"4012",392,14,15,1,0,397,2,0,-2,1,0.29,5671,-30,1,1,6,1,2,2,2,2,5,2
"4013",392,14,15,10,0,406,5,0,1,0,0.41,5671,-30,1,1,6,1,3,2,10,10,10,3
"4014",392,14,15,11,0,407,6,0,-2,1,0.75,5671,-30,2,1,6,1,5,8,7,6,6,5
"4015",392,14,15,12,0,408,3,0,-2,0,0.29,5671,-30,1,2,6,1,3,3,4,4,8,2
"4016",392,14,15,13,0,409,9,1,-3,1,0.43,5671,-70,1,0,6,1,8,10,10,8,8,9
"4017",392,14,15,14,0,410,9,1,1,1,-0.26,5671,-70,1,2,6,1,9,9,10,8,9,7
"4018",392,14,15,15,0,411,6,0,8,1,0.46,30597,-224,2,2,6,1,6,8,9,8,8,6
"4019",392,14,15,16,0,412,1,0,1,1,-0.27,5671,-30,1,1,6,1,1,3,3,1,8,1
"4020",392,14,15,17,0,413,7,1,0,1,0.17,5671,-30,1,1,6,1,6,8,10,8,8,8
"4021",392,14,15,18,0,414,4,0,3,1,-0.34,5671,30,0,2,6,1,6,6,7,3,7,1
"4022",392,14,15,19,0,415,1,0,5,1,0.62,2909,-99,1,1,6,1,1,1,1,1,1,1
"4023",392,14,15,2,0,398,9,1,3,1,0.4,5671,-70,1,2,6,1,8,8,9,10,9,6
"4024",392,14,15,3,0,399,2,0,3,1,0.5,-624,-30,1,1,6,1,5,3,5,1,10,1
"4025",392,14,15,4,0,400,7,1,0,1,0.34,1093,-30,0,1,6,1,7,7,8,7,10,5
"4026",392,14,15,5,0,401,4,0,5,1,0.54,5671,-30,1,2,6,1,5,9,9,4,9,2
"4027",392,14,15,6,0,402,4,0,3,0,0.12,5671,-30,2,1,6,1,2,8,9,4,10,3
"4028",392,14,15,7,0,403,5,0,-4,1,0.16,5671,330,0,0,6,1,2,10,8,7,9,2
"4029",392,14,15,8,0,404,8,1,-3,1,0.18,5671,-30,1,1,6,1,9,8,8,8,7,7
"4030",392,14,15,9,0,405,6,0,4,0,0.45,5671,-300,2,-2,6,1,5,10,10,7,10,5
"4031",393,15,15,1,0,397,8,1,2,1,0.08,14313,140,0,-1,4,8,8,8,8,8,7,7
"4032",393,15,15,10,0,406,8,1,5,0,0.29,14313,140,0,-1,4,8,8,8,8,8,7,7
"4033",393,15,15,11,0,407,7,1,2,1,0.66,14313,140,1,-1,4,8,8,8,8,8,8,7
"4034",393,15,15,12,0,408,8,1,2,0,0.25,-16908,-54,0,0,4,8,7,8,9,7,8,7
"4035",393,15,15,15,0,411,8,1,12,1,0.36,14313,-54,1,0,4,8,8,8,8,8,8,7
"4036",393,15,15,16,0,412,7,0,5,1,0,-16908,140,0,-1,4,8,7,8,8,7,8,6
"4037",393,15,15,17,0,413,7,0,4,1,-0.01,-16908,140,0,-1,4,8,8,8,8,7,7,6
"4038",393,15,15,18,0,414,6,1,7,1,-0.51,-10613,200,-1,0,4,8,7,7,7,6,7,6
"4040",393,15,15,2,0,398,8,1,7,1,0.36,14313,0,0,0,4,8,7,8,8,7,6,6
"4041",393,15,15,3,0,399,7,1,7,1,0.43,-16908,140,0,-1,4,8,7,8,9,8,8,7
"4042",393,15,15,5,0,401,8,1,9,1,0.42,14313,140,0,0,4,8,8,8,8,8,8,9
"4043",393,15,15,6,0,402,6,0,7,0,-0.18,-10613,220,1,-1,4,8,6,8,7,6,7,6
"4044",393,15,15,7,0,403,7,1,0,1,-0.14,-10613,140,-1,-2,4,8,7,9,7,7,6,5
"4045",393,15,15,8,0,404,6,0,1,1,-0.02,-1588,54,0,-1,4,8,7,7,6,6,6,5
"4046",394,16,15,1,0,397,7,0,0,1,0.1,9344,-20,0,0,1,6,5,8,8,7,7,7
"4047",394,16,15,10,0,406,7,0,3,0,0.39,9344,170,0,0,1,6,5,8,8,8,8,4
"4048",394,16,15,11,0,407,7,0,0,1,0.78,9344,20,1,0,1,6,6,9,8,6,7,7
"4049",394,16,15,12,0,408,6,0,0,0,0.15,9344,20,0,1,1,6,7,7,8,7,7,5
"4050",394,16,15,13,0,409,7,0,-1,1,0.35,4355,-40,0,-1,1,6,4,9,8,7,6,6
"4051",394,16,15,14,0,410,7,1,3,1,-0.22,9344,-20,0,1,1,6,7,8,8,6,7,7
"4052",394,16,15,15,0,411,7,0,10,1,0.4,34270,-174,1,1,1,6,9.5,7,7,8,9,6
"4053",394,16,15,16,0,412,8,0,3,1,-0.34,9344,-20,0,0,1,6,5,8,9,8,7,8
"4054",394,16,15,18,0,414,3,0,5,1,-0.26,9344,80,-1,1,1,6,4,6,7,5,9,2
"4055",394,16,15,19,0,415,2,0,7,1,0.53,6582,-49,0,0,1,6,6,6,8,4,10,1
"4056",394,16,15,2,0,398,8,1,5,1,0.45,9344,-305,0,1,1,6,8,9,7,8,6,8
"4058",394,16,15,4,0,400,8.5,1,2,1,0.27,9344,-141,-1,0,1,6,8,8,7,8,9,8
"4059",394,16,15,5,0,401,6,0,7,1,0.55,9344,35,0,1,1,6,6,9,8,6,8,5
"4060",394,16,15,8,0,404,8,1,-1,1,0.1,-2419,0,0,0,1,6,8,7,7,7,7,8
"4061",394,16,15,9,0,405,6,0,6,0,0.4,9344,-250,1,-3,1,6,5,7,8,6,7,5
"4062",395,17,15,1,0,397,6,0,-9,1,0.28,14879,-21,-1,0,1,2,4,6,6,6,6,7
"4063",395,17,15,10,0,406,8,1,-6,0,0.42,21174,0,-1,0,1,2,7,8,7,8,8,8
"4064",395,17,15,11,0,407,7,1,-9,1,0.54,21174,35,0,0,1,2,6,9,8,6,6,9
"4065",395,17,15,12,0,408,5,0,-9,0,0.19,21174,172,-1,1,1,2,7,7,7,9,7,5
"4066",395,17,15,13,0,409,8,1,-10,1,0.44,21174,-141,-1,-1,1,2,8,8,8,8,8,9
"4067",395,17,15,14,0,410,8,1,-6,1,-0.41,21174,-40,-1,1,1,2,8,9,8,8,8,8
"4068",395,17,15,16,0,412,7,0,-6,1,-0.31,21174,0,-1,0,1,2,6,7,7,7,7,8
"4069",395,17,15,17,0,413,8,1,-7,1,0.07,21174,-10,-1,0,1,2,7,9,8,8,9,8
"4070",395,17,15,18,0,414,7,0,-4,1,-0.61,21174,-5,-2,1,1,2,7,8,8,7,8,6
"4071",395,17,15,2,0,398,8,1,-4,1,0.38,21174,60,-1,1,1,2,6,9,8,9,9,9
"4072",395,17,15,3,0,399,6,0,-4,1,0.49,14879,142,-1,0,1,2,7,6,8,8,8,6
"4073",395,17,15,4,0,400,6,1,-7,1,0.6,21174,0,-2,0,1,2,8,6,7,7,9,8
"4074",395,17,15,5,0,401,6,0,-2,1,0.58,21174,142,-1,1,1,2,6,9,8,6,8,6
"4075",395,17,15,6,0,402,8,0,-4,0,-0.02,21174,60,0,0,1,2,5,10,9,8,8,8
"4076",395,17,15,7,0,403,7,0,-11,1,0.01,21174,-20,-2,-1,1,2,5,8,8,8,9,8
"4077",395,17,15,9,0,405,7,0,-3,0,0.65,21174,-235,0,-3,1,2,6,7,8,8,9,8
"4078",396,18,15,11,0,407,6,1,-1,0,0.43,4355,389,1,0,1,5,6,8,8,5,4,6
"4079",396,18,15,12,0,408,8,1,-1,0,0.28,4579,60,0,1,1,5,8,9,9,9,8,6
"4080",396,18,15,13,0,409,7,0,-2,0,0.01,4579,-280,0,-1,1,5,7,9,9,7,7,4
"4081",396,18,15,14,0,410,8,1,2,0,-0.41,4579,349,0,1,1,5,8,9,9,8,8,5
"4082",396,18,15,15,0,411,8,1,9,0,0.27,29505,195,1,1,1,5,7,8,9,9,8,5
"4083",396,18,15,16,0,412,6,1,2,0,-0.05,4579,389,0,0,1,5,6,9,8,6,5,5
"4084",396,18,15,17,0,413,7,1,1,0,0.14,26150,389,0,0,1,5,7,8,8,6,7,5
"4085",396,18,15,18,0,414,7,1,4,0,-0.56,4579,449,-1,1,1,5,5,9,9,6,9,5
"4086",396,18,15,19,0,415,1,0,6,0,0.64,1817,320,0,0,1,5,3,8,5,1,8,1
"4087",396,18,15,2,0,398,8,1,4,0,0.31,4579,349,0,1,1,5,8,9,8,9,9,5
"4089",396,18,15,4,0,400,8,1,1,0,0.15,4579,349,-1,0,1,5,8,9,9,7,9,5
"4090",396,18,15,5,0,401,4,0,6,0,0.11,4579,389,0,1,1,5,7,9,8,5,8,3
"4091",396,18,15,6,0,402,3,0,4,1,-0.41,4579,449,1,0,1,5,6,9,9,6,9,2
"4092",396,18,15,7,0,403,6,0,-3,0,-0.12,4579,389,-1,-1,1,5,5,9,8,6,7,5
"4093",396,18,15,8,0,404,5,1,-2,0,-0.26,4579,389,0,0,1,5,8,9,8,6,9,4
"4094",396,18,15,9,0,405,6,1,5,0,0.44,4579,119,1,-3,1,5,5,8,9,8,9,7
"4095",397,1,15,1,1,379,9,1,-14,1,0.36,13497,-10,0,0,3,2,8,8,8,9,9,7
"4096",397,1,15,10,1,388,8,1,0,1,0.35,14938,-100,0,0,3,2,9,9,9,8,9,7
"4097",397,1,15,12,1,390,3,0,-6,0,0.26,19844,30,-1,-1,3,2,3,9,10,3,8,0
"4098",397,1,15,13,1,391,9,1,-4,1,0.35,21554,71,0,1,3,2,9,9,8,9,8,8
"4099",397,1,15,14,1,392,7,1,-2,1,0.29,37376,-60,-1,-1,3,2,7,8,8,8,7,7
"4100",397,1,15,16,1,394,8,1,0,1,0.1,-4724,0,0,0,3,2,7,9,8,8,8,9
"4101",397,1,15,17,1,395,7,0,-9,1,0.28,-17496,142,1,0,3,2,8,8,7,8,7,7
"4102",397,1,15,18,1,396,7,0,-1,0,-0.11,31067,142,0,0,3,2,6,8,8,8,7,7
"4103",397,1,15,3,1,381,5,0,0,1,0.02,-20267,60,-1,1,3,2,7,6,6,6,6,5
"4104",397,1,15,4,1,382,8,1,-4,1,-0.12,11133,130,0,-1,3,2,7,8,8,8,7,8
"4105",397,1,15,6,1,384,8,1,1,1,0.53,-1841,-30,0,-1,3,2,7,8,8,9,8,9
"4106",397,1,15,7,1,385,9,1,-1,1,0.22,-6650,-190,0,-1,3,2,9,9,8,9,9,10
"4107",397,1,15,8,1,386,8,1,-2,1,-0.22,-19670,98,0,0,3,2,6,8,8,9,8,8
"4109",398,2,15,10,1,388,6,0,5,1,-0.16,53159,102,0,-1,7,2,6,7,7,7,7,8
"4110",398,2,15,11,1,389,8,1,8,1,-0.09,-2275,215,0,0,7,2,8,10,10,9,7,8
"4111",398,2,15,13,1,391,4,0,1,1,0.26,-777,0,0,0,7,2,6,6,5,4,5,5
"4112",398,2,15,14,1,392,7,1,3,1,0.4,-1157,20,-1,-2,7,2,6,9,9,10,8,6
"4113",398,2,15,15,1,393,6,1,7,1,0.36,10613,-100,0,0,7,2,6,9,8,10,8,8
"4114",398,2,15,16,1,394,5,0,5,1,0.45,-34270,-20,0,-1,7,2,6,7,5,4,4,9
"4115",398,2,15,18,1,396,6,0,4,0,0.31,-4579,90,0,-1,7,2,8,8,7,7,7,8
"4116",398,2,15,2,1,380,6,0,-4,0,-0.38,-14006,-110,0,-3,7,2,5,8,8,7,7,7
"4117",398,2,15,3,1,381,6,0,5,1,0.29,-15686,134,-1,0,7,2,6,7,7,4,9,8
"4118",398,2,15,4,1,382,5,0,1,1,0.15,3225,-99,0,-2,7,2,6,7,5,3,7,5
"4119",398,2,15,5,1,383,7,1,2,1,-0.3,1157,71,1,-1,7,2,6,9,8,9,7,8
"4120",398,2,15,6,1,384,9,1,6,1,0.11,-27996,-90,0,-2,7,2,7,10,7,10,8,8
"4121",398,2,15,7,1,385,6,1,4,1,0.47,32407,-145,0,-2,7,2,6,7,7,8,7,5
"4122",398,2,15,8,1,386,3,0,3,1,0.39,20267,40,0,-1,7,2,5,8,7,4,4,2
"4124",399,3,15,10,1,388,9,1,5,1,0.29,-1780,-35,0,0,1,1,7,10,9,8,6,7
"4126",399,3,15,12,1,390,4,0,-1,0,0.68,624,30,-1,-1,1,1,4,7,7,4,7,2
"4127",399,3,15,13,1,391,6,0,1,1,0.7,1940,0,0,1,1,1,4,5,9,7,7,7
"4128",399,3,15,14,1,392,4,0,3,1,0.5,624,-90,-1,-1,1,1,5,4,7,5,7,5
"4133",399,3,15,4,1,382,5,0,1,1,0.24,3225,350,0,-1,1,1,5,5,6,5,9,5
"4135",399,3,15,6,1,384,5,0,6,1,0.36,3225,380,0,-1,1,1,6,8,9,10,4,7
"4136",399,3,15,7,1,385,9,0,4,1,0.66,29919,-295,0,-1,1,1,8,9,8,10,7,9
"4137",399,3,15,9,1,387,7,0,4,1,0.18,29919,-142,0,0,1,1,8,9,7,8,9,8
"4138",4,4,1,1,0,11,6,0,4,1,-0.18,14256,121,0,-3,1,1,4,10,8,5,8,7
"4139",4,4,1,10,0,20,10,1,1,1,-0.19,18826,150,0,0,1,1,8,9,10,10,8,8
"4140",4,4,1,3,0,13,4,0,-1,0,0.05,-972,60,0,0,1,1,4,7,8,8,6,7
"4141",4,4,1,4,0,14,8,1,0,1,-0.18,18826,150,0,0,1,1,8,10,7,10,7,10
"4142",4,4,1,5,0,15,7,0,1,0,0.21,-972,-3,0,0,1,1,6,9,8,9,8,9
"4143",4,4,1,6,0,16,4,0,2,1,0.37,-972,156,0,0,1,1,5,10,8,4,8,2
"4144",4,4,1,7,0,17,5,0,7,1,0.35,794,0,1,-1,1,1,7,10,10,7,10,5
"4145",4,4,1,8,0,18,6,0,4,1,0.15,14256,40,0,0,1,1,5,9,9,5,9,7
"4146",4,4,1,9,0,19,8,1,5,1,-0.47,18826,-141,1,0,1,1,9,8,10,10,7,8
"4147",40,1,2,10,1,30,2,0,2,0,0.19,-12058,-132,0,5,9,6,6,6,8,7,8,4
"4148",40,1,2,11,1,31,2,0,1,0,-0.19,-5611,-110,0,4,9,6,7,5,4,4,8,3
"4149",40,1,2,13,1,33,6,0,-5,0,-0.29,-589,-120,-1,6,9,6,6,10,10,8,5,3
"4150",40,1,2,14,1,34,5,0,4,1,0.01,1568,-130,0,5,9,6,8,7,6,8,6,4
"4151",40,1,2,15,1,35,3,0,0,0,-0.25,-24962,60,0,4,9,6,5,6,6,5,7,3
"4152",40,1,2,16,1,36,3,0,-1,0,-0.04,-18944,-81,0,5,9,6,5,8,9,7,8,4
"4153",40,1,2,17,1,37,1,0,-2,0,0.13,-12058,-132,0,5,9,6,4,6,8,7,6,3
"4154",40,1,2,20,1,39,3,0,1,0,0.07,-17099,-2,-1,3,9,6,3,10,9,10,4,4
"4155",40,1,2,4,1,24,2,0,-2,0,-0.31,1089,-10,0,3,9,6,5,10,9,9,8,5
"4156",40,1,2,5,1,25,3,0,0,0,-0.12,-18944,130,0,5,9,6,8,10,9,9,8,4
"4157",40,1,2,6,1,26,3,0,2,0,-0.38,1568,40,0,5,9,6,8,9,9,8,7,4
"4158",40,1,2,7,1,27,5,0,3,0,-0.13,6345,80,0,5,9,6,9,8,6,8,7,5
"4159",40,1,2,8,1,28,6,0,-1,0,0.1,-589,-40,2,7,9,6,8,8,7,8,7,3
"4160",400,4,15,1,1,379,6,1,-12,1,0.35,38460,0,1,0,7,7,4,5,7,7,6,10
"4161",400,4,15,10,1,388,6.5,1,2,1,0.29,-1780,0,1,0,7,7,6.5,7,6.5,7,6,6
"4162",400,4,15,11,1,389,7,1,5,1,0.21,20853,350,1,1,7,7,7,6,8,7.5,7.5,3
"4163",400,4,15,12,1,390,3,0,-4,0,0.59,41232,141,0,-1,7,7,1,7,9,1,7,1
"4164",400,4,15,13,1,391,6.5,1,-2,1,0.72,-2396,0,1,1,7,7,6,7,9,7,6,6
"4165",400,4,15,14,1,392,6,0,0,1,0.34,1500,30,0,-1,7,7,4,7,7,6,6,7
"4166",400,4,15,15,1,393,5,0,4,1,0.25,-43368,-140,1,1,7,7,3,8,8,6,6,5
"4167",400,4,15,16,1,394,5,0,2,1,0.27,-11444,-20,1,0,7,7,4,7,7,6,6,5
"4168",400,4,15,17,1,395,6.5,1,-7,1,0.6,-75177,0,2,0,7,7,5,7,8,7,7,8
"4169",400,4,15,18,1,396,6,0,1,0,0.15,-57223,-389,1,0,7,7,4,8,7,7,6,5
"4170",400,4,15,2,1,380,5,0,-7,0,0.18,-10574,-110,1,-2,7,7,5,4,8,6,7,6
"4171",400,4,15,3,1,381,5.5,0,2,1,0.1,-10423,-60,0,1,7,7,6,7,8,6,6,6
"4172",400,4,15,4,1,382,6,0,-2,1,-0.18,-20307,0,1,-1,7,7,5,6,9,5,6,6
"4173",400,4,15,5,1,383,6.5,1,-1,1,0.24,-75177,0,2,0,7,7,6,8,8,7,7,7
"4174",400,4,15,6,1,384,7,1,3,1,0.42,-7928,-30,1,-1,7,7,7,7,7,9,8,6
"4175",400,4,15,7,1,385,4,0,1,1,0.54,9590,-295,1,-1,7,7,4,8,6,5,5,5
"4176",400,4,15,8,1,386,6,0,0,1,0.03,-3730,0,1,0,7,7,4,8,9,6,5,5
"4177",400,4,15,9,1,387,7,1,1,1,0.34,-28849,0,1,0,7,7,6.5,7,7,6.5,6,6
"4178",401,5,15,11,1,389,6,1,10,1,0.47,-47574,400,0,0,1,1,7,5,7,7,7,3
"4179",401,5,15,12,1,390,3,0,1,0,0.6,10271,30,-1,-2,1,1,1,6,6,3,6,6
"4180",401,5,15,13,1,391,4,0,3,1,0.53,6923,0,0,0,1,1,3,6,6,4,5,2
"4181",401,5,15,14,1,392,5,0,5,1,0.54,-2909,99,-1,-2,1,1,3,7,5,7,5,5
"4182",401,5,15,15,1,393,3,0,9,1,0.42,10613,-140,0,0,1,1,1,3,8,5,5,5
"4183",401,5,15,16,1,394,3,0,7,1,0.55,-8798,-90,0,-1,1,1,2,4,6,4,4,3
"4184",401,5,15,17,1,395,3,0,-2,1,0.58,42903,400,1,-1,1,1,1,5,5,4,5,5
"4185",401,5,15,18,1,396,3,0,6,0,0.11,-8798,-98,0,-1,1,1,1,6,8,4,4,5
"4186",401,5,15,2,1,380,6,0,-2,0,0.3,29747,-98,0,-3,1,1,2,6,7,6,5,6
"4187",401,5,15,3,1,381,4,0,7,1,0.35,-6088,9,-1,0,1,1,2,5,6,5,5,5
"4188",401,5,15,4,1,382,3,0,3,1,0.15,3225,-332,0,-2,1,1,2,5,6,3,7,3
"4189",401,5,15,5,1,383,5,0,4,1,0.26,1160,-71,1,-1,1,1,3,5,5,5,5,5
"4190",401,5,15,6,1,384,7,0,8,1,0.35,-5496,22,0,-2,1,1,6,5,6,8,5,7
"4191",401,5,15,7,1,385,6,0,6,1,0.73,26386,-226,0,-2,1,1,4,5,5,6,5,5
"4192",401,5,15,8,1,386,5,0,5,1,0.13,23029,69,0,-1,1,1,1,8,8,5,5,5
"4193",401,5,15,9,1,387,6,0,6,1,0.21,1940,122,0,-1,1,1,4,5,7,7,7,7
"4194",402,6,15,1,1,379,7,1,-9,0,0.14,-21317,100,-1,0,1,1,6,8,6,7,7,7
"4195",402,6,15,10,1,388,6,1,5,0,0.17,-15958,-30,-1,0,1,1,7,7,5,7,5,7
"4196",402,6,15,11,1,389,7,1,8,0,-0.05,-19950,-30,-1,1,1,1,8,7,6,8,6,7
"4197",402,6,15,12,1,390,2,0,-1,1,0.21,1160,330,-2,-1,1,1,5,6,5,2,8,4
"4198",402,6,15,15,1,393,4,0,7,0,-0.18,-10534,-140,-1,1,1,1,6,8,6,6,6,6
"4199",402,6,15,16,1,394,6,1,5,0,0.17,23311,-30,-1,0,1,1,6,7,6,7,6,7
"4200",402,6,15,17,1,395,4,0,-4,0,-0.02,19268,40,0,0,1,1,6,7,5,6,5,4
"4201",402,6,15,18,1,396,5,1,4,1,-0.41,13028,-150,-1,0,1,1,6,7,6,6,6,7
"4202",402,6,15,2,1,380,4,0,-4,0,-0.14,-15497,0,-1,-2,1,1,6,7,7,6,7,4
"4203",402,6,15,4,1,382,6,1,1,0,0.11,-39605,-30,-1,-1,1,1,6,7,5,4,6,6
"4204",402,6,15,5,1,383,8,1,2,0,0.1,16205,280,0,0,1,1,7,9,5,7,5,6
"4205",402,6,15,9,1,387,8,1,4,0,-0.22,-35138,-30,-1,0,1,1,9,7,8,6,7,5
"4206",403,7,15,1,1,379,6,1,-16,1,0.24,38460,0,1,1,6,6,6,7,8,7,8,6
"4207",403,7,15,10,1,388,5,0,-2,1,0.34,10104,0,1,1,6,6,7,4,5,4,5,4
"4208",403,7,15,11,1,389,7,1,1,1,0.36,5401,101,1,2,6,6,8,7,5,7,5,2
"4209",403,7,15,13,1,391,5,0,-6,1,-0.02,82349,0,1,2,6,6,5,6,6,4,5,4
"4210",403,7,15,14,1,392,5,0,-4,1,0.16,29229,-20,0,0,6,6,5,7,7,4,4,2
"4211",403,7,15,15,1,393,6,1,0,1,-0.14,38460,130,1,2,6,6,5,7,7,4,7,2
"4212",403,7,15,16,1,394,5,0,-2,1,0,-25263,30,1,1,6,6,4,7,6,4,4,2
"4213",403,7,15,17,1,395,6,1,-11,1,0.01,25140,10,2,1,6,6,6,7,6,7,7,6
"4214",403,7,15,18,1,396,6,1,-3,0,-0.12,-4579,215,1,1,6,6,5,6,6,7,5,3
"4215",403,7,15,2,1,380,5,0,-11,0,0.33,3607,131,1,-1,6,6,4,6,6,4,5,4
"4216",403,7,15,3,1,381,6,1,-2,1,-0.14,-25334,36,0,2,6,6,5,6,5,6,5,4
"4217",403,7,15,4,1,382,4,0,-6,1,-0.09,9356,8,1,0,6,6,4,4,5,2,2,7
"4218",403,7,15,5,1,383,6,1,-5,1,0.37,50285,0,2,1,6,6,5,7,6,6,8,5
"4219",403,7,15,6,1,384,7,1,-1,1,0.21,7508,-386,1,0,6,6,7,6,6,7,5,4
"4220",403,7,15,7,1,385,6,1,-3,1,-0.14,38460,140,1,0,6,6,5,6,6,5,5,4
"4221",403,7,15,8,1,386,6,1,-4,1,-0.28,-55027,0,1,1,6,6,6,6,7,7,5,2
"4222",403,7,15,9,1,387,7,1,-3,1,-0.1,5596,-386,1,1,6,6,9,7,6,7,5,6
"4223",404,8,15,1,1,379,7,1,-15,1,0.04,-20509,-91,0,0,1,4,6,5,7,5,5,5
"4224",404,8,15,11,1,389,9,1,2,1,-0.05,19255,190,0,1,1,4,8,6,8,8,8,7
"4225",404,8,15,12,1,390,6,1,-7,0,0.37,25459,30,-1,-1,1,4,2,9,7,6,6,1
"4226",404,8,15,14,1,392,8,1,-3,1,0.18,23111,-363,-1,-1,1,4,7,7,7,8,5,5
"4227",404,8,15,15,1,393,5,0,1,1,-0.02,647,-140,0,1,1,4,3,7,7,6,6,4
"4228",404,8,15,16,1,394,7,1,-1,1,0.1,14006,-20,0,0,1,4,6,7,7,6,5,5
"4229",404,8,15,18,1,396,5,0,-2,0,-0.26,-16602,-20,0,0,1,4,5,7,7,4,5,5
"4230",404,8,15,2,1,380,6,0,-10,0,-0.16,34330,-110,0,-2,1,4,5,5,6,5,6,5
"4231",404,8,15,3,1,381,7,1,-1,1,0.24,-4355,-60,-1,1,1,4,7,6,5,4,5,5
